epoch,loss_train,u_err,v_err,p_err
1,3.845881700515747,1.2902313470840454,0.22170564532279968,0.7658706307411194
2,3.673928737640381,1.2507191896438599,0.2209695726633072,0.7607532143592834
3,3.508686065673828,1.2111849784851074,0.2203185111284256,0.7563175559043884
4,3.348275899887085,1.1712576150894165,0.21974873542785645,0.752668023109436
5,3.1911892890930176,1.130595088005066,0.21926338970661163,0.7499379515647888
6,3.036099672317505,1.0889981985092163,0.21886402368545532,0.748276948928833
7,2.882035732269287,1.0464321374893188,0.21856260299682617,0.7478299736976624
8,2.728351593017578,1.0030720233917236,0.2183866798877716,0.7487274408340454
9,2.5747296810150146,0.9593756198883057,0.2183801531791687,0.7510654926300049
10,2.4212546348571777,0.9161734580993652,0.21859920024871826,0.7548900842666626
11,2.268507957458496,0.874764621257782,0.21909572184085846,0.760184645652771
12,2.117657423019409,0.8369910717010498,0.21986180543899536,0.7668636441230774
13,1.970520257949829,0.8052427172660828,0.22070792317390442,0.7747721672058105
14,1.829556941986084,0.7823129892349243,0.221225768327713,0.7836921215057373
15,1.6977863311767578,0.7710227966308594,0.22106391191482544,0.7933536767959595
16,1.5786571502685547,0.7736005187034607,0.22017890214920044,0.8034549355506897
17,1.4758412837982178,0.7909771800041199,0.21880818903446198,0.8136885762214661
18,1.3928593397140503,0.8222986459732056,0.2173691838979721,0.823772132396698
19,1.332533359527588,0.8648826479911804,0.21632519364356995,0.8334760069847107
20,1.2998301982879639,0.9159712195396423,0.21590450406074524,0.842276930809021
21,1.278878927230835,0.9694663286209106,0.21739691495895386,0.8505629301071167
22,1.2794103622436523,1.0212628841400146,0.22148317098617554,0.8580860495567322
23,1.2963318824768066,1.066751480102539,0.2268352210521698,0.8648480176925659
24,1.3218635320663452,1.1024202108383179,0.23041333258152008,0.8708056211471558
25,1.3470805883407593,1.1263295412063599,0.23074793815612793,0.875865638256073
26,1.364886999130249,1.1380832195281982,0.22844469547271729,0.8798848390579224
27,1.3717281818389893,1.1384475231170654,0.22494380176067352,0.8827089667320251
28,1.3673653602600098,1.1289100646972656,0.22169682383537292,0.8842276930809021
29,1.353818655014038,1.111335277557373,0.21965859830379486,0.8844010233879089
30,1.3341755867004395,1.087729573249817,0.2189890593290329,0.8832595348358154
31,1.3116302490234375,1.0600885152816772,0.21919076144695282,0.8808945417404175
32,1.2889395952224731,1.0302908420562744,0.21966376900672913,0.8774462938308716
33,1.2682617902755737,1.000017762184143,0.22012783586978912,0.8730959892272949
34,1.2511284351348877,0.9706929326057434,0.22062206268310547,0.8680572509765625
35,1.2384167909622192,0.9434385299682617,0.22129441797733307,0.8625674247741699
36,1.23035728931427,0.9190553426742554,0.2222108244895935,0.8568751811981201
37,1.2266007661819458,0.8980302214622498,0.22327591478824615,0.8512261509895325
38,1.2263494729995728,0.8805696368217468,0.22427861392498016,0.8458470702171326
39,1.2285314798355103,0.8666562438011169,0.22501219809055328,0.8409302830696106
40,1.2319972515106201,0.8561179637908936,0.22538036108016968,0.8366218209266663
41,1.2356934547424316,0.848696768283844,0.22542661428451538,0.8330155611038208
42,1.2387845516204834,0.8441070318222046,0.22528976202011108,0.8301534056663513
43,1.2407057285308838,0.842075526714325,0.22512726485729218,0.8280302882194519
44,1.241167664527893,0.8423601388931274,0.22504925727844238,0.8266019225120544
45,1.2401260137557983,0.844750702381134,0.22508879005908966,0.8257918953895569
46,1.2377347946166992,0.8490550518035889,0.22521615028381348,0.8254979848861694
47,1.234297513961792,0.8550792336463928,0.22538301348686218,0.8255978226661682
48,1.2302132844924927,0.8626056909561157,0.22556544840335846,0.8259539008140564
49,1.225925326347351,0.8713762164115906,0.22577892243862152,0.8264201283454895
50,1.2218629121780396,0.8810830116271973,0.22605909407138824,0.8268482685089111
51,1.2183798551559448,0.8913688063621521,0.2264239490032196,0.8270965814590454
52,1.2157074213027954,0.9018375873565674,0.226845383644104,0.8270388841629028
53,1.213926076889038,0.9120729565620422,0.22725190222263336,0.8265739679336548
54,1.2129716873168945,0.921663224697113,0.22756360471248627,0.8256332874298096
55,1.2126708030700684,0.9302277565002441,0.2277373969554901,0.8241852521896362
56,1.2127947807312012,0.9374431371688843,0.227789968252182,0.8222358226776123
57,1.2131073474884033,0.9430641531944275,0.22778546810150146,0.8198233246803284
58,1.213399887084961,0.946938157081604,0.22779883444309235,0.8170108199119568
