epoch,loss_train,u_err,v_err,p_err
10,1.8568007946014404,0.7743311524391174,0.2188669741153717,0.8834730982780457
20,1.4906822443008423,1.0415047407150269,0.21476894617080688,0.9269061088562012
30,1.388631820678711,0.8638588786125183,0.2187729924917221,0.9167008399963379
40,1.3918803930282593,0.8488472700119019,0.21897879242897034,0.9035190343856812
50,1.3747316598892212,0.907424807548523,0.21997837722301483,0.8910029530525208
60,1.3651553392410278,0.8680422902107239,0.22193798422813416,0.8674792051315308
70,1.360327124595642,0.8779201507568359,0.2237831950187683,0.8480705618858337
80,1.3560073375701904,0.8776664733886719,0.2256929576396942,0.8291909098625183
90,1.3521192073822021,0.874330461025238,0.22818376123905182,0.8125861287117004
100,1.348297119140625,0.8751539587974548,0.22954130172729492,0.8059481978416443
110,1.3439916372299194,0.8716062903404236,0.23011253774166107,0.8012027144432068
120,1.338464617729187,0.8695499300956726,0.230054572224617,0.8015449047088623
110,1.40711510181427,0.8400303721427917,0.23057328164577484,0.8097658157348633
120,1.4004542827606201,0.8502007126808167,0.22858737409114838,0.8312044739723206
130,1.3918523788452148,0.842767596244812,0.2262789011001587,0.8364158272743225
140,1.378438115119934,0.8343710899353027,0.22551915049552917,0.8395662307739258
150,1.3555907011032104,0.8240492343902588,0.22599007189273834,0.8409979939460754
160,1.3168858289718628,0.8057795763015747,0.22581757605075836,0.8404486179351807
170,1.258444905281067,0.782057523727417,0.22525188326835632,0.8407402634620667
180,1.1980928182601929,0.7764359712600708,0.22330668568611145,0.8378993272781372
190,1.1650986671447754,0.7879501581192017,0.22283026576042175,0.8290575742721558
200,1.142775058746338,0.7772347927093506,0.22491322457790375,0.8203670382499695
210,1.1241002082824707,0.7678415775299072,0.22894489765167236,0.8166593313217163
220,1.1069449186325073,0.7639684081077576,0.23324748873710632,0.807019829750061
230,1.0895969867706299,0.7581753134727478,0.23608499765396118,0.7971521019935608
240,1.0719032287597656,0.754439115524292,0.2379561811685562,0.7890149354934692
