epoch,loss_train,u_err,v_err,p_err
5,2.747467041015625,1.0546640157699585,0.21482551097869873,0.7482352256774902
10,1.8206555843353271,0.7964328527450562,0.2136637568473816,0.8040411472320557
15,1.3345069885253906,0.8590644001960754,0.22085832059383392,0.9083108305931091
20,1.4000880718231201,1.0500121116638184,0.21624332666397095,0.9381365180015564
25,1.3555183410644531,0.9626427292823792,0.21719080209732056,0.9097535014152527
30,1.2683160305023193,0.8290665149688721,0.22281472384929657,0.893435001373291
35,1.2842706441879272,0.787670910358429,0.22436131536960602,0.8946908712387085
40,1.2749748229980469,0.8018985390663147,0.22353209555149078,0.89580899477005
45,1.2544214725494385,0.8473386168479919,0.22334814071655273,0.8939040303230286
50,1.2542141675949097,0.8750478625297546,0.22198528051376343,0.8969027996063232
55,1.2491958141326904,0.8582483530044556,0.2204706221818924,0.9012578129768372
60,1.245160460472107,0.8323397040367126,0.22095750272274017,0.8951543569564819
65,1.2438609600067139,0.8257511258125305,0.22121471166610718,0.8832493424415588
70,1.2402269840240479,0.836083173751831,0.22132577002048492,0.8796588778495789
75,1.2381211519241333,0.845964252948761,0.22177940607070923,0.88121497631073
80,1.2360680103302002,0.8433840274810791,0.22200244665145874,0.8776086568832397
85,1.2342840433120728,0.8355505466461182,0.22259432077407837,0.8728963732719421
90,1.2326544523239136,0.833554208278656,0.22296862304210663,0.8704895377159119
95,1.230445146560669,0.8373209238052368,0.22319215536117554,0.8670951128005981
100,1.2286098003387451,0.8390312790870667,0.2235521823167801,0.8630441427230835
