epoch,loss_train,u_err,v_err,p_err
860,0.316033273935318,0.5984740257263184,0.14851340651512146,0.408832848072052
880,0.30635449290275574,0.6095970273017883,0.14682233333587646,0.4170992374420166
900,0.29867470264434814,0.6188869476318359,0.14567138254642487,0.42970800399780273
920,0.29301950335502625,0.6256056427955627,0.14494134485721588,0.442137748003006
940,0.2891358435153961,0.6295566558837891,0.1446351408958435,0.4515704810619354
960,0.28659844398498535,0.6313167810440063,0.14454221725463867,0.4573851227760315
980,0.2848745882511139,0.63155198097229,0.14456608891487122,0.4602477252483368
1000,0.28366467356681824,0.630875289440155,0.14466840028762817,0.461145281791687
1020,0.2571903169155121,0.6306543946266174,0.1445014774799347,0.45707187056541443
1040,0.25645115971565247,0.6297932863235474,0.14442716538906097,0.4543730914592743
1060,0.25580736994743347,0.6302464604377747,0.14443250000476837,0.4526676833629608
1080,0.255168080329895,0.6306447982788086,0.14446425437927246,0.4515635073184967
1100,0.2545224726200104,0.6308553218841553,0.1445019543170929,0.45065587759017944
1120,0.25391554832458496,0.6309528946876526,0.1445513814687729,0.4498496651649475
1140,0.25336524844169617,0.6309759020805359,0.1446043848991394,0.4491345286369324
1160,0.2528612017631531,0.6309641599655151,0.14465957880020142,0.4484977126121521
1180,0.25239917635917664,0.6309331655502319,0.14471645653247833,0.44792798161506653
1200,0.2519741356372833,0.6308879256248474,0.14477410912513733,0.4474143981933594
1220,0.25158166885375977,0.6308308839797974,0.1448320895433426,0.4469495117664337
1240,0.25121769309043884,0.630763590335846,0.14489002525806427,0.4465270936489105
1260,0.25087863206863403,0.6306867003440857,0.14494770765304565,0.4461413025856018
1280,0.2505611181259155,0.6306005716323853,0.1450050175189972,0.4457869827747345
1300,0.25026261806488037,0.6305055022239685,0.14506183564662933,0.445459246635437
1320,0.24998094141483307,0.6304014325141907,0.1451181322336197,0.44515424966812134
1340,0.24971376359462738,0.6302884817123413,0.14517387747764587,0.4448682367801666
1360,0.2494593858718872,0.6301667094230652,0.14522908627986908,0.4445980191230774
1380,0.24921633303165436,0.6300361156463623,0.1452837735414505,0.44434091448783875
1400,0.24898312985897064,0.6298966407775879,0.14533796906471252,0.44409435987472534
1420,0.24875874817371368,0.6297482848167419,0.14539170265197754,0.44385620951652527
1440,0.24854201078414917,0.629591166973114,0.14544500410556793,0.4436248540878296
1460,0.24833211302757263,0.6294256448745728,0.1454978883266449,0.4433984160423279
1480,0.2481282651424408,0.6292518377304077,0.1455504298210144,0.44317561388015747
1500,0.24792949855327606,0.6290698647499084,0.14560261368751526,0.4429551362991333
1520,0.24773548543453217,0.628879189491272,0.14565451443195343,0.44273579120635986
1540,0.24754557013511658,0.6286810040473938,0.1457061618566513,0.4425170123577118
1560,0.2473592609167099,0.6284749507904053,0.14575758576393127,0.4422978162765503
