epoch,loss_train,u_err,v_err,p_err
20,6.667488098144531,1.0299867391586304,0.6346911191940308,0.8144256472587585
40,4.700419902801514,1.0190614461898804,0.47491151094436646,0.8067271709442139
60,3.5156869888305664,1.0029630661010742,0.35691699385643005,0.8052142858505249
80,2.8746376037597656,0.9875743985176086,0.2867414951324463,0.8023040294647217
100,2.5389230251312256,0.9712331295013428,0.256901353597641,0.7942517995834351
120,2.323669672012329,0.9539567232131958,0.24510860443115234,0.7836426496505737
140,2.1568164825439453,0.93674236536026,0.23739832639694214,0.7747711539268494
160,2.016535520553589,0.9201533794403076,0.23111870884895325,0.7693647742271423
180,1.8929747343063354,0.9042933583259583,0.2264992594718933,0.7669922709465027
200,1.7815015316009521,0.8890467286109924,0.22318591177463531,0.7668932676315308
220,1.68018639087677,0.8744799494743347,0.2207551747560501,0.7685961723327637
240,1.5882759094238281,0.8607252240180969,0.2189905047416687,0.7718278765678406
260,1.5052967071533203,0.8478856086730957,0.2177456170320511,0.7763974070549011
280,1.430654764175415,0.8360209465026855,0.2169017642736435,0.7821594476699829
300,1.3635432720184326,0.8251553177833557,0.21636360883712769,0.7889934182167053
320,1.303016185760498,0.8152806758880615,0.2160467654466629,0.7967853546142578
340,1.2481242418289185,0.8063627481460571,0.21587494015693665,0.8054169416427612
360,1.198035478591919,0.7983497977256775,0.21578335762023926,0.8147609233856201
380,1.1520916223526,0.7911829352378845,0.21572358906269073,0.8246791362762451
400,1.109803318977356,0.7848056554794312,0.2156652808189392,0.8350217938423157
420,1.0708067417144775,0.779170572757721,0.21559332311153412,0.8456286191940308
440,1.0348070859909058,0.7742434740066528,0.21550269424915314,0.8563311696052551
460,1.0015400648117065,0.7700027227401733,0.2153937965631485,0.8669561147689819
480,0.9707464575767517,0.7664369344711304,0.21526944637298584,0.8773322701454163
500,0.9421675801277161,0.7635429501533508,0.21513324975967407,0.8872975707054138
520,0.9155469536781311,0.7613224387168884,0.2149888128042221,0.8967079520225525
540,1.753738284111023,0.7590065002441406,0.21599315106868744,0.9056302905082703
560,1.7433031797409058,0.7579097151756287,0.21562471985816956,0.9137164950370789
580,1.7343498468399048,0.7573186159133911,0.21563251316547394,0.9209789633750916
600,1.72635018825531,0.7570154070854187,0.21564646065235138,0.9274423122406006
620,1.7192111015319824,0.7570767998695374,0.21567144989967346,0.9330668449401855
640,1.7128090858459473,0.7574756145477295,0.21565671265125275,0.937897264957428
660,1.7070454359054565,0.7581877708435059,0.2156163603067398,0.9419922232627869
680,1.701843500137329,0.7591974139213562,0.21555262804031372,0.945419430732727
700,1.697134256362915,0.7604807019233704,0.2154729962348938,0.9482574462890625
720,1.6928598880767822,0.7620093822479248,0.21538415551185608,0.9505852460861206
740,1.6889644861221313,0.7637502551078796,0.21529023349285126,0.9524788856506348
760,1.6853903532028198,0.7656627297401428,0.21519435942173004,0.9540085792541504
780,1.6820718050003052,0.7676990032196045,0.21509844064712524,0.9552368521690369
800,1.6789329051971436,0.7698025107383728,0.21500378847122192,0.9562179446220398
820,1.6758853197097778,0.7719079256057739,0.21491117775440216,0.9569974541664124
840,1.6728260517120361,0.77394038438797,0.21482110023498535,0.9576132893562317
860,1.6696377992630005,0.7758161425590515,0.21473395824432373,0.9580960273742676
880,1.666187047958374,0.777442991733551,0.21465016901493073,0.9584701061248779
900,1.6623249053955078,0.7787221670150757,0.214570090174675,0.9587541222572327
920,1.657886266708374,0.7795495986938477,0.2144942283630371,0.9589623808860779
940,1.6526882648468018,0.7798181176185608,0.2144230455160141,0.9591048359870911
960,1.646527647972107,0.7794190645217896,0.21435704827308655,0.9591884613037109
980,1.63917875289917,0.7782428860664368,0.21429643034934998,0.9592174887657166
1000,1.6303876638412476,0.776179313659668,0.2142411172389984,0.959194004535675
